fecha,maxima,minima
1971-01-01,1.4,-10.4
1971-01-02,1.4,-11
1971-01-03,-5,-13.8
1971-01-04,-2.4,-8.4
1969-01-05,3.6,-6.4
2005-01-06,10.8,-6
1975-01-07,14,-7
1971-01-08,0,-7
1985-01-09,3.8,-8
1985-01-10,6.4,-7
2005-01-11,10.4,-6.2
1968-01-12,8.8,-7.4
1985-01-13,5.4,-8
1985-01-14,6.2,-8
1985-01-15,1.4,-7.2
1976-01-16,14.6,-5.8
1976-01-17,14.6,-5
1957-01-18,1,-7
1976-01-19,12.6,-5.2
1976-01-20,9.8,-6.2
1976-01-21,14,-6.8
1976-01-22,13.2,-6.4
1976-01-23,17,-5.8
1972-01-24,9.8,-8.2
2000-01-25,7.4,-5.5
1976-01-26,5.6,-7.4
2005-01-27,3,-9
2005-01-28,6.4,-8
2006-01-29,-0.2,-6.3
2006-01-30,6.8,-7
2005-01-31,8.8,-4.2
1954-02-01,1,-7.2
1954-02-02,3,-9
1981-02-03,16.6,-6.6
1956-02-04,4.8,-7.2
1969-02-05,7,-6.2
1969-02-06,7,-6.8
1973-02-07,15.6,-5.8
1971-02-08,16,-5
2012-02-09,7.8,-5.4
1983-02-10,4.4,-5.4
1956-02-11,2.8,-9
1956-02-12,1.2,-9.4
1978-02-13,10,-8.2
1983-02-14,1.6,-8.4
1983-02-15,4.4,-9.2
1969-02-16,7.8,-7.4
1979-02-17,9.8,-5.2
1953-02-18,10,-3.8
1965-02-19,3.6,-7.4
1965-02-20,9,-9
1965-02-21,6,-7
1987-02-22,8,-8
1996-02-23,10.6,-4.6
2018-02-24,13.3,-4.5
1974-02-25,12.2,-5
1979-02-26,10,-5
1974-02-27,14.6,-5
1974-02-28,16.2,-5
1988-02-29,12,-4.4
1993-03-01,5.4,-7
1970-03-02,13.8,-5.2
1979-03-03,15,-5
1974-03-04,9,-2.6
1974-03-05,11.8,-6
1971-03-06,10.6,-5.8
1971-03-07,10.6,-5
2005-03-08,11.6,-4.4
1971-03-09,6,-6
1968-03-10,10.8,-4.8
1955-03-11,8.4,-5.2
1984-03-12,14.6,-4.4
1953-03-13,14,-2
1985-03-14,15.2,-1.8
1973-03-15,11.2,-4.2
1973-03-16,9,-2.6
1973-03-17,11.8,-3.6
1973-03-18,13.6,-3
1973-03-19,17,-3.2
1966-03-20,13,-1
1971-03-21,9.8,-2.8
1975-03-22,19,-2
1966-03-23,16.6,0
1977-03-24,18.4,-2.8
2017-03-25,12.6,-0.6
1976-03-26,20.4,-1.6
1993-03-27,21.6,-0.2
1969-03-28,11,0
1969-03-29,9.8,-2
1969-03-30,14.2,-3.4
1977-03-31,16.4,-5
1975-04-01,11.2,-1.8
1975-04-02,16,-1
1983-04-03,14,-0.2
1970-04-04,17.8,-1
1974-04-05,17,0
1975-04-06,14,-3.8
1975-04-07,15.2,-3
1975-04-08,18.6,-1.6
1975-04-09,19,-1
1975-04-10,13,-2.6
1973-04-11,13.2,-3.2
1978-04-12,12.4,-2.2
1986-04-13,13,-3
1958-04-14,8.6,0
1950-04-15,16,2
1980-04-16,17,1.2
1994-04-17,16,-0.4
1973-04-18,18.2,-1.2
1954-04-19,17.6,1
1979-04-20,20,2
1972-04-21,10.2,0
1972-04-22,12.2,1.2
1972-04-23,15.4,-1
1972-04-24,17,0
1972-04-25,17.8,0
1972-04-26,12,1.2
1972-04-27,18,-2.2
1972-04-28,22.8,0
1970-04-29,17,1.4
1974-04-30,14.8,1.4
1976-05-01,14.6,1.4
1972-05-02,11.6,1.4
1972-05-03,16.6,1.2
1977-05-04,16.6,1.2
1975-05-05,15.4,2.2
1975-05-06,16.2,1.2
1968-05-07,17.8,2
1970-05-08,15.2,2.4
1970-05-09,13.2,2
1970-05-10,13,1
1951-05-11,12.6,3
1985-05-12,18.2,3.8
1966-05-13,16,4
1972-05-14,14.8,2
1972-05-15,15.2,2
1972-05-16,14.8,1.4
1972-05-17,14,2
1972-05-18,19.2,0
