fecha,maxima,minima
2005-03-01,6.2,-6
2005-03-02,10.5,-5.8
1988-03-03,13,-3
1990-03-04,13.5,-4.5
1990-03-05,13.5,-3
1971-03-06,5.4,-4
1971-03-07,6.6,-5.8
1955-03-08,8.8,-4.4
1964-03-09,10.2,-6.3
1964-03-10,10.2,-4.2
1955-03-11,9.2,-2.4
1970-03-12,13.1,-5
2005-03-13,18.4,-1.5
1955-03-14,16.6,-0.7
1967-03-15,19,-1.2
1985-03-16,14,-0.8
1966-03-17,19,-1.4
1962-03-18,12.6,-4.8
1955-03-19,16.6,-0.8
1975-03-20,10.4,-0.8
1987-03-21,12,-1.2
1987-03-22,16,0.8
1976-03-23,12.5,0.4
1953-03-24,17.9,-0.2
1963-03-25,14,-1
1953-03-26,18.5,-0.3
1973-03-27,16.4,0.6
2004-03-28,4.6,0.3
1971-03-29,14.5,-1
1967-03-30,12.4,-1
1967-03-31,12,-1.2
1951-04-01,18.2,-0.5
1967-04-02,15.5,-1
1967-04-03,22.2,-2.4
1996-04-04,14.6,1.1
1952-04-05,15.8,-1.4
1970-04-06,18.5,-1.1
1963-04-07,16.4,-2
1975-04-08,16.2,0
1970-04-09,13.9,0.6
1970-04-10,15.6,0
1998-04-11,13.8,0.7
1978-04-12,13.2,1
1998-04-13,11.8,0.4
1986-04-14,16.8,0.2
1983-04-15,23.5,2.6
1999-04-16,16.5,1.1
1953-04-17,18.2,2.3
1955-04-18,18.7,-0.2
1998-04-19,20,1
1954-04-20,17.4,2.2
1991-04-21,13.6,1.2
1995-04-22,13.2,-0.8
1995-04-23,12,1.8
1991-04-24,19.8,3.7
1973-04-25,19.6,0.8
1986-04-26,15.2,2.2
1995-04-27,19,2.5
1965-04-28,17.6,3.3
1972-04-29,23.4,2.8
1951-04-30,12.2,2.8
2001-05-01,13,1.7
1978-05-02,19.8,4.6
1967-05-03,15.2,4
1967-05-04,24.8,0.5
1972-05-05,17.6,4
1975-05-06,13.2,3.8
1975-05-07,19.2,3.4
1970-05-08,17.3,2.4
1951-05-09,12,5.2
1970-05-10,18.6,5
1966-05-11,24.8,3.5
1985-05-12,16.2,5.6
1984-05-13,17,4
1972-05-14,13.1,5.2
1972-05-15,15,7
1951-05-16,21.6,5.4
1972-05-17,17.2,4.4
1972-05-18,20,5.8
1951-05-19,17,4.3
1969-05-20,22.2,4
1969-05-21,26.3,4.6
1968-05-22,21,3.6
1984-05-23,18.6,5
1963-05-24,22.8,5.3
1971-05-25,17.6,6.3
2013-05-26,22.8,4.6
1971-05-27,17.6,7.5
1958-05-28,24.4,5
1961-05-29,20,6.5
1965-05-30,21.2,7.7
1969-05-31,22,8.1
1965-06-01,26,7.5
1962-06-02,19.7,8.6
1975-06-03,21.4,7.4
1953-06-04,22.4,8
1962-06-05,24.6,7.6
1984-06-06,18.4,7.4
1953-06-07,17.8,8.2
1969-06-08,26.4,6.6
1962-06-09,24.4,8.2
1965-06-10,24.2,8.6
1971-06-11,20.6,5.2
1972-06-12,21.6,7.4
1972-06-13,18.9,9.4
1977-06-14,22.4,7.3
1954-06-15,26.7,9.4
1978-06-16,22.2,9
1978-06-17,21.6,6.6
1970-06-18,24.8,1.6
1978-06-19,24.2,8.8
1983-06-20,24.2,7.8
1992-06-21,24.2,10.2
1978-06-22,29.8,12
1969-06-23,18.8,11.2
1969-06-24,19.8,8.7
1969-06-25,24.8,9.4
1978-06-26,19.6,11
1978-06-27,21.6,9.3
1978-06-28,23.2,10
1981-06-29,20,10
1978-06-30,18.2,9.5
1954-07-01,20.8,9.2
1954-07-02,26.6,10.8
1997-07-03,23.4,11
1981-07-04,29.2,12.6
1978-07-05,23.2,10.6
1965-07-06,31.5,11.1
1978-07-07,22.8,11.6
1969-07-08,23.2,12.2
2004-07-09,28.2,12
1980-07-10,22,11.4
1980-07-11,21.6,10.5
1972-07-12,28.6,12.2
1980-07-13,30.2,11.6
1961-07-14,32.8,11.6
1974-07-15,26.6,12.3
1970-07-16,24.6,12
1958-07-17,27.8,11.5
1965-07-18,31.6,8
1966-07-19,23.6,12
1966-07-20,26,11.9
2001-07-21,33.7,10.8
1977-07-22,28,14.4
1959-07-23,29.3,12.6
1979-07-24,30,14.5
1981-07-25,24,12.6
1981-07-26,29,13
1965-07-27,29.2,12.2
1965-07-28,33.4,13.5
1977-07-29,22.6,12.6
1969-07-30,29.1,12.6
1982-07-31,28,12.4
1978-08-01,25.8,12.4
1965-08-02,31.8,10.4
1972-08-03,23.6,13.6
1972-08-04,29.2,11
1960-08-05,25.3,13.9
1967-08-06,30.6,11.9
1985-08-07,26.8,13
1978-08-08,24.6,12.4
1966-08-09,31.4,12.8
1992-08-10,28.8,13.8
1954-08-11,30.7,11.3
1974-08-12,32.2,13.3
1961-08-13,25.4,13.4
1967-08-14,31.4,10
1954-08-15,23,12.4
1964-08-16,33.9,11.4
1968-08-17,27.6,8.4
1963-08-18,22.6,11.1
1963-08-19,28.6,10.6
1963-08-20,26.3,13
1961-08-21,28,10.6
1963-08-22,30.7,11.1
1965-08-23,21,9.8
1972-08-24,29.9,10.6
1964-08-25,34,10.7
1951-08-26,29.8,11.4
1954-08-27,27.3,10.2
1985-08-28,32.6,12.2
1986-08-29,22,10.4
1956-08-30,27.2,10.2
1977-08-31,28.7,10
1965-09-01,19.5,10.2
1965-09-02,15.6,8.6
1956-09-03,23.9,6
1956-09-04,28.2,7.7
1968-09-05,27,9.6
1965-09-06,24,9.8
1974-09-07,27.6,9.4
1963-09-08,25.4,11
1952-09-09,22.2,9.6
1967-09-10,24.9,10.4
1965-09-11,21,6.6
1965-09-12,22.6,8.6
1965-09-13,26.6,7.4
1976-09-14,23.5,8.4
1952-09-15,21,8.7
1954-09-16,27,6.4
1972-09-17,21.4,6.9
1966-09-18,24.3,7.6
1968-09-19,26.2,7
1977-09-20,19.6,7.8
1977-09-21,15.6,5.4
1964-09-22,28.2,6.6
1977-09-23,22.7,6.6
1969-09-24,26.7,8.2
1969-09-25,26.6,8.1
1984-09-26,24.6,7.4
1974-09-27,24.6,5.4
2007-09-28,20.5,7.2
1974-09-29,16.7,6
1974-09-30,18,4.8
1965-10-01,21.5,5.6
1952-10-02,18.3,2.4
1973-10-03,18.8,3
2008-10-04,17.4,6.4
2008-10-05,23.6,6.2
1978-10-06,22.6,5.4
1957-10-07,22,4.6
1970-10-08,20.2,5.4
1956-10-09,20,4
1970-10-10,12.6,5.6
1977-10-11,22.4,5.6
1964-10-12,14.8,4.4
1974-10-13,16.6,4.4
1964-10-14,14.2,5.4
1952-10-15,18.4,5.5
1964-10-16,18.2,3.6
1968-10-17,22,3.3
1960-10-18,16.4,3.6
2009-10-19,17.5,2.4
1980-10-20,17.2,2.6
1964-10-21,19.6,3.3
1992-10-22,12.4,2.8
1991-10-23,13.8,1.3
1972-10-24,19.2,2
1974-10-25,16.2,0.6
1970-10-26,18.8,1
1970-10-27,18.6,2
1970-10-28,17.9,1.6
1970-10-29,14.7,1.6
1964-10-30,17.2,1.6
1996-10-31,18.6,1
1997-11-01,16,2.3
1955-11-02,16.9,1.6
1966-11-03,10.2,1.7
1971-11-04,11.9,2
1980-11-05,8,0.4
1980-11-06,9.4,-1
1956-11-07,15.6,-1
1956-11-08,15.4,-1.2
1975-11-09,13,-0.6
1975-11-10,14,-1.8
1981-11-11,13.8,-2.4
1991-11-12,13,-0.6
1953-11-13,15,-0.2
1985-11-14,9,-2.3
1981-11-15,13.4,-2
1996-11-16,4.3,-2.6
1993-11-17,9.5,-2.2
2007-11-18,13.6,-4
