fecha,maxima,minima
2015-01-01,14.9,-2.6
1971-01-02,6,-4
1989-01-03,13.6,-2.5
1981-01-04,13.6,-4
1981-01-05,14.2,-2
1965-01-06,14,-3.2
1967-01-07,12,-5
1967-01-08,6.4,-4
1993-01-09,14.6,-3.2
1993-01-10,13.6,-3.2
1993-01-11,12,-4.2
1981-01-12,8.6,-6.4
1981-01-13,12.8,-2.8
1981-01-14,12.6,-5
1981-01-15,13.4,-6
1987-01-16,9,-3.6
1960-01-17,10.8,-4.4
1960-01-18,8.6,-3
1972-01-19,12,-1.4
2004-01-20,13.2,-2.5
1994-01-21,12.4,-2.4
1992-01-22,13,-2.8
1992-01-23,10.3,-6.4
1992-01-24,11.4,-6
1993-01-25,18.4,-4
1976-01-26,9.8,-5.4
1976-01-27,10.6,-6
2005-01-28,10.2,-8.2
2005-01-29,13.8,-4
2005-01-30,12.8,-3.2
2005-01-31,13.4,-5.9
2005-02-01,15.7,-4.9
1981-02-02,18.4,-5
1981-02-03,17,-3
1992-02-04,18.6,-4.4
2012-02-05,13.4,-4.8
2015-02-06,12.6,-2.2
1971-02-07,17,-1.4
2012-02-08,10.7,-1.4
2012-02-09,12.9,-3.3
2012-02-10,15,-4.6
1999-02-11,14.6,-2.4
2012-02-12,11.2,-3.3
2012-02-13,12.4,-4.8
2012-02-14,15.6,-4.6
1999-02-15,15.6,-2.4
1999-02-16,16.8,-3.8
1979-02-17,11.6,-3
1965-02-18,15,-2.4
2005-02-19,17,-2.7
2005-02-20,17,-2.2
1981-02-21,14.4,-4.2
2005-02-22,14.8,-3.7
2012-02-23,21.1,-2.3
1996-02-24,16.6,-1.5
1974-02-25,16,-1
2005-02-26,15,-3
1970-02-27,15.2,-1.2
1988-02-28,12.8,-2.8
1988-02-29,16,-3
1993-03-01,9.6,-4.2
1979-03-02,14.6,-2
2004-03-03,16.4,-1.6
1974-03-04,14,-1.6
1974-03-05,15,-3
1988-03-06,18,-0.6
1971-03-07,16.4,-1
2005-03-08,15.8,-1.8
2005-03-09,19.3,-0.5
1971-03-10,15.6,0.4
1968-03-11,17.6,1
2016-03-12,21.1,-0.1
2016-03-13,22.1,0.3
1974-03-14,19.6,0
1974-03-15,22,0.6
1970-03-16,17,-1
1970-03-17,19,0
